Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 12:19:01 2021,1609964341.8551383,1205.197,0.07027387619018555
Wed Jan  6 12:19:02 2021,1609964342.9293678,1205.205,0.07027435302734375
Wed Jan  6 12:19:04 2021,1609964344.00335,1205.234,0.07027602195739746
Wed Jan  6 12:19:05 2021,1609964345.0774372,1205.266,0.07027792930603027
Wed Jan  6 12:19:06 2021,1609964346.151641,1205.177,0.07027268409729004
Wed Jan  6 12:19:07 2021,1609964347.2259011,1205.177,0.07027268409729004
Wed Jan  6 12:19:08 2021,1609964348.2999825,1205.201,0.07027411460876465
Wed Jan  6 12:19:09 2021,1609964349.3739998,1205.156,0.07027149200439453
Wed Jan  6 12:19:10 2021,1609964350.4480753,1205.099,0.07026815414428711
Wed Jan  6 12:19:11 2021,1609964351.522164,1204.686,0.07024407386779785
Wed Jan  6 12:19:12 2021,1609964352.596458,1205.103,0.07026839256286621
Wed Jan  6 12:19:13 2021,1609964353.670632,1204.964,0.07026028633117676
Wed Jan  6 12:19:14 2021,1609964354.746027,1205.021,0.07026362419128418
Wed Jan  6 12:19:15 2021,1609964355.82016,1205.009,0.07026290893554688
Wed Jan  6 12:19:16 2021,1609964356.894431,1204.931,0.07025837898254395
Wed Jan  6 12:19:17 2021,1609964357.968726,1204.972,0.07026076316833496
Wed Jan  6 12:19:19 2021,1609964359.042908,1205.009,0.07026290893554688
Wed Jan  6 12:19:20 2021,1609964360.117122,1204.943,0.07025909423828125
Wed Jan  6 12:19:21 2021,1609964361.1914668,1205.009,0.07026290893554688
Wed Jan  6 12:19:22 2021,1609964362.2656097,1204.948,0.07025933265686035
Wed Jan  6 12:19:23 2021,1609964363.339756,1204.943,0.07025909423828125
Wed Jan  6 12:19:24 2021,1609964364.4139013,1205.001,0.07026243209838867
Wed Jan  6 12:19:25 2021,1609964365.4879355,1204.903,0.07025671005249023
Wed Jan  6 12:19:26 2021,1609964366.5620298,1204.919,0.07025766372680664
Wed Jan  6 12:19:27 2021,1609964367.6361694,1204.898,0.07025647163391113
Wed Jan  6 12:19:28 2021,1609964368.7101207,1204.988,0.07026171684265137
Wed Jan  6 12:19:29 2021,1609964369.7842648,1205.021,0.07026362419128418
Wed Jan  6 12:19:30 2021,1609964370.8583057,1205.001,0.07026243209838867
Wed Jan  6 12:19:31 2021,1609964371.9323351,1205.054,0.07026553153991699
Wed Jan  6 12:19:33 2021,1609964373.0065787,1205.033,0.07026433944702148
Wed Jan  6 12:19:34 2021,1609964374.0807564,1204.927,0.07025814056396484
Wed Jan  6 12:19:35 2021,1609964375.1548955,1204.935,0.07025861740112305
Wed Jan  6 12:19:36 2021,1609964376.2289677,1204.894,0.07025623321533203
Wed Jan  6 12:19:37 2021,1609964377.302982,1204.96,0.07026004791259766
Wed Jan  6 12:19:38 2021,1609964378.3771205,1204.784,0.07024979591369629
Wed Jan  6 12:19:39 2021,1609964379.4512827,1204.845,0.07025337219238281
Wed Jan  6 12:19:40 2021,1609964380.5254698,1204.8,0.0702507495880127
Wed Jan  6 12:19:41 2021,1609964381.599691,1204.89,0.07025599479675293
Wed Jan  6 12:19:42 2021,1609964382.6737983,1204.866,0.07025456428527832
Wed Jan  6 12:19:43 2021,1609964383.7479758,1204.809,0.0702512264251709
Wed Jan  6 12:19:44 2021,1609964384.822138,1204.817,0.0702517032623291
Wed Jan  6 12:19:45 2021,1609964385.8963125,1204.841,0.07025313377380371
Wed Jan  6 12:19:46 2021,1609964386.970464,1204.862,0.07025432586669922
Wed Jan  6 12:19:48 2021,1609964388.0446343,1204.89,0.07025599479675293
Wed Jan  6 12:19:49 2021,1609964389.1188395,1205.001,0.07026243209838867
Wed Jan  6 12:19:50 2021,1609964390.1930144,1204.866,0.07025456428527832
Wed Jan  6 12:19:51 2021,1609964391.2672493,1204.825,0.0702521800994873
Wed Jan  6 12:19:52 2021,1609964392.3414907,1205.009,0.07026290893554688
Wed Jan  6 12:19:53 2021,1609964393.415621,1204.518,0.07023429870605469
Wed Jan  6 12:19:54 2021,1609964394.4897103,1204.821,0.0702519416809082
Wed Jan  6 12:19:55 2021,1609964395.563817,1204.903,0.07025671005249023
Wed Jan  6 12:19:56 2021,1609964396.6380098,1204.988,0.07026171684265137
Wed Jan  6 12:19:57 2021,1609964397.7122471,1204.858,0.07025408744812012
Wed Jan  6 12:19:58 2021,1609964398.7864888,1204.755,0.07024812698364258
Wed Jan  6 12:19:59 2021,1609964399.860603,1204.858,0.07025408744812012
Wed Jan  6 12:20:00 2021,1609964400.9344761,1204.919,0.07025766372680664
Wed Jan  6 12:20:02 2021,1609964402.0085866,1204.833,0.07025265693664551
Wed Jan  6 12:20:03 2021,1609964403.0828643,1204.882,0.07025551795959473
Wed Jan  6 12:20:04 2021,1609964404.1570528,1204.993,0.07026195526123047
Wed Jan  6 12:20:05 2021,1609964405.2312047,1204.882,0.07025551795959473
Wed Jan  6 12:20:06 2021,1609964406.3053613,1204.915,0.07025742530822754
Wed Jan  6 12:20:07 2021,1609964407.3795285,1204.825,0.0702521800994873
Wed Jan  6 12:20:08 2021,1609964408.4535825,1204.931,0.07025837898254395
Wed Jan  6 12:20:09 2021,1609964409.527499,1204.976,0.07026100158691406
Wed Jan  6 12:20:10 2021,1609964410.6015565,1204.894,0.07025623321533203
Wed Jan  6 12:20:11 2021,1609964411.6757617,1204.87,0.07025480270385742
Wed Jan  6 12:20:12 2021,1609964412.7499535,1204.813,0.07025146484375
Wed Jan  6 12:20:13 2021,1609964413.8240688,1204.8,0.0702507495880127
Wed Jan  6 12:20:14 2021,1609964414.8981876,1204.964,0.07026028633117676
Wed Jan  6 12:20:15 2021,1609964415.9721901,1204.948,0.07025933265686035
Wed Jan  6 12:20:17 2021,1609964417.0463638,1204.71,0.07024550437927246
Wed Jan  6 12:20:18 2021,1609964418.1206365,1204.89,0.07025599479675293
Wed Jan  6 12:20:19 2021,1609964419.1947706,1204.907,0.07025694847106934
Wed Jan  6 12:20:20 2021,1609964420.2689667,1204.866,0.07025456428527832
Wed Jan  6 12:20:21 2021,1609964421.3430548,1204.751,0.07024788856506348
Wed Jan  6 12:20:22 2021,1609964422.417315,1204.776,0.07024931907653809
Wed Jan  6 12:20:23 2021,1609964423.49146,1204.837,0.07025289535522461
Wed Jan  6 12:20:24 2021,1609964424.565628,1204.792,0.07025027275085449
Wed Jan  6 12:20:25 2021,1609964425.639812,1204.849,0.07025361061096191
Wed Jan  6 12:20:26 2021,1609964426.7138908,1204.98,0.07026124000549316
Wed Jan  6 12:20:27 2021,1609964427.7878895,1204.882,0.07025551795959473
Wed Jan  6 12:20:28 2021,1609964428.8619342,1204.706,0.07024526596069336
Wed Jan  6 12:20:29 2021,1609964429.9358974,1204.698,0.07024478912353516
Wed Jan  6 12:20:31 2021,1609964431.0099604,1204.755,0.07024812698364258
Wed Jan  6 12:20:32 2021,1609964432.0840101,1204.878,0.07025527954101562
Wed Jan  6 12:20:33 2021,1609964433.1581767,1204.706,0.07024526596069336
Wed Jan  6 12:20:34 2021,1609964434.2323046,1204.755,0.07024812698364258
Wed Jan  6 12:20:35 2021,1609964435.3064342,1204.719,0.07024598121643066
Wed Jan  6 12:20:36 2021,1609964436.380586,1204.383,0.07022643089294434
Wed Jan  6 12:20:37 2021,1609964437.4546673,1204.383,0.07022643089294434
Wed Jan  6 12:20:38 2021,1609964438.5286503,1204.522,0.07023453712463379
Wed Jan  6 12:20:39 2021,1609964439.6026413,1204.428,0.07022905349731445
Wed Jan  6 12:20:40 2021,1609964440.6767397,1204.453,0.07023048400878906
Wed Jan  6 12:20:41 2021,1609964441.7508006,1204.494,0.07023286819458008
Wed Jan  6 12:20:42 2021,1609964442.8247902,1204.383,0.07022643089294434
Wed Jan  6 12:20:43 2021,1609964443.8988218,1204.477,0.07023191452026367
Wed Jan  6 12:20:44 2021,1609964444.9728775,1204.625,0.07024049758911133
Wed Jan  6 12:20:46 2021,1609964446.0469313,1204.551,0.0702362060546875
Wed Jan  6 12:20:47 2021,1609964447.1210191,1204.498,0.07023310661315918
Wed Jan  6 12:20:48 2021,1609964448.1951566,1204.367,0.07022547721862793
Wed Jan  6 12:20:49 2021,1609964449.2693002,1204.379,0.07022619247436523
Wed Jan  6 12:20:50 2021,1609964450.3434536,1204.445,0.07023000717163086
Wed Jan  6 12:20:51 2021,1609964451.4176612,1204.342,0.07022404670715332
Wed Jan  6 12:20:52 2021,1609964452.4919446,1204.42,0.07022857666015625
Wed Jan  6 12:20:53 2021,1609964453.5662544,1204.322,0.07022285461425781
Wed Jan  6 12:20:54 2021,1609964454.6400168,1204.404,0.07022762298583984
Wed Jan  6 12:20:55 2021,1609964455.7141676,1204.461,0.07023096084594727
Wed Jan  6 12:20:56 2021,1609964456.7882454,1204.473,0.07023167610168457
Wed Jan  6 12:20:57 2021,1609964457.8622675,1204.391,0.07022690773010254
Wed Jan  6 12:20:58 2021,1609964458.9362793,1204.502,0.07023334503173828
Wed Jan  6 12:21:00 2021,1609964460.0102525,1204.453,0.07023048400878906
Wed Jan  6 12:21:01 2021,1609964461.0843966,1204.302,0.0702216625213623
Wed Jan  6 12:21:02 2021,1609964462.15861,1204.51,0.07023382186889648
Wed Jan  6 12:21:03 2021,1609964463.232632,1204.49,0.07023262977600098
Wed Jan  6 12:21:04 2021,1609964464.3066957,1204.445,0.07023000717163086
Wed Jan  6 12:21:05 2021,1609964465.3807366,1204.441,0.07022976875305176
Wed Jan  6 12:21:06 2021,1609964466.4548333,1204.49,0.07023262977600098
Wed Jan  6 12:21:07 2021,1609964467.5289805,1204.473,0.07023167610168457
Wed Jan  6 12:21:08 2021,1609964468.603081,1204.449,0.07023024559020996
Wed Jan  6 12:21:09 2021,1609964469.6771204,1204.641,0.07024145126342773
Wed Jan  6 12:21:10 2021,1609964470.7511632,1204.449,0.07023024559020996
Wed Jan  6 12:21:11 2021,1609964471.8252397,1204.469,0.07023143768310547
Wed Jan  6 12:21:12 2021,1609964472.8993933,1204.53,0.07023501396179199
Wed Jan  6 12:21:13 2021,1609964473.97353,1204.453,0.07023048400878906
Wed Jan  6 12:21:15 2021,1609964475.0475197,1204.616,0.07024002075195312
Wed Jan  6 12:21:16 2021,1609964476.1216598,1204.457,0.07023072242736816
Wed Jan  6 12:21:17 2021,1609964477.1957688,1204.518,0.07023429870605469
Wed Jan  6 12:21:18 2021,1609964478.269914,1204.526,0.07023477554321289
Wed Jan  6 12:21:19 2021,1609964479.3440292,1204.473,0.07023167610168457
Wed Jan  6 12:21:20 2021,1609964480.4181032,1204.473,0.07023167610168457
Wed Jan  6 12:21:21 2021,1609964481.4921894,1204.469,0.07023143768310547
Wed Jan  6 12:21:22 2021,1609964482.5663073,1204.625,0.07024049758911133
Wed Jan  6 12:21:23 2021,1609964483.6403368,1204.469,0.07023143768310547
Wed Jan  6 12:21:24 2021,1609964484.714396,1204.412,0.07022809982299805
Wed Jan  6 12:21:25 2021,1609964485.7885575,1204.604,0.07023930549621582
Wed Jan  6 12:21:26 2021,1609964486.8626778,1204.506,0.07023358345031738
Wed Jan  6 12:21:27 2021,1609964487.9367151,1204.526,0.07023477554321289
Wed Jan  6 12:21:29 2021,1609964489.0107367,1204.346,0.07022428512573242
Wed Jan  6 12:21:30 2021,1609964490.08478,1204.477,0.07023191452026367
Wed Jan  6 12:21:31 2021,1609964491.1588507,1204.391,0.07022690773010254
Wed Jan  6 12:21:32 2021,1609964492.2329514,1204.559,0.0702366828918457
Wed Jan  6 12:21:33 2021,1609964493.3069603,1204.486,0.07023239135742188
Wed Jan  6 12:21:34 2021,1609964494.381013,1204.445,0.07023000717163086
Wed Jan  6 12:21:35 2021,1609964495.4550436,1204.51,0.07023382186889648
Wed Jan  6 12:21:36 2021,1609964496.5290418,1204.42,0.07022857666015625
Wed Jan  6 12:21:37 2021,1609964497.6031485,1204.334,0.07022356986999512
Wed Jan  6 12:21:38 2021,1609964498.6770117,1204.481,0.07023215293884277
Wed Jan  6 12:21:39 2021,1609964499.7510593,1204.49,0.07023262977600098
Wed Jan  6 12:21:40 2021,1609964500.8251383,1204.49,0.07023262977600098
Wed Jan  6 12:21:41 2021,1609964501.8993413,1204.555,0.0702364444732666
Wed Jan  6 12:21:42 2021,1609964502.973492,1204.506,0.07023358345031738
Wed Jan  6 12:21:44 2021,1609964504.0477824,1204.584,0.07023811340332031
Wed Jan  6 12:21:45 2021,1609964505.1219182,1204.625,0.07024049758911133
Wed Jan  6 12:21:46 2021,1609964506.1960886,1204.759,0.07024836540222168
Wed Jan  6 12:21:47 2021,1609964507.270252,1204.723,0.07024621963500977
Wed Jan  6 12:21:48 2021,1609964508.3443131,1204.661,0.07024264335632324
Wed Jan  6 12:21:49 2021,1609964509.4183292,1204.661,0.07024264335632324
Wed Jan  6 12:21:50 2021,1609964510.4924936,1204.53,0.07023501396179199
Wed Jan  6 12:21:51 2021,1609964511.56667,1204.608,0.07023954391479492
Wed Jan  6 12:21:52 2021,1609964512.6408482,1204.653,0.07024216651916504
Wed Jan  6 12:21:53 2021,1609964513.7149534,1204.596,0.07023882865905762
Wed Jan  6 12:21:54 2021,1609964514.7890823,1204.481,0.07023215293884277
Wed Jan  6 12:21:55 2021,1609964515.863156,1204.547,0.0702359676361084
Wed Jan  6 12:21:56 2021,1609964516.9373384,1204.633,0.07024097442626953
Wed Jan  6 12:21:58 2021,1609964518.011481,1204.702,0.07024502754211426
Wed Jan  6 12:21:59 2021,1609964519.0853581,1204.682,0.07024383544921875
Wed Jan  6 12:22:00 2021,1609964520.1594193,1204.453,0.07023048400878906
Wed Jan  6 12:22:01 2021,1609964521.2334843,1204.682,0.07024383544921875
Wed Jan  6 12:22:02 2021,1609964522.3074844,1204.555,0.0702364444732666
Wed Jan  6 12:22:03 2021,1609964523.381487,1204.678,0.07024359703063965
Wed Jan  6 12:22:04 2021,1609964524.4555712,1204.612,0.07023978233337402
Wed Jan  6 12:22:05 2021,1609964525.5296457,1204.539,0.0702354907989502
Wed Jan  6 12:22:06 2021,1609964526.6037664,1205.087,0.0702674388885498
Wed Jan  6 12:22:07 2021,1609964527.6778755,1204.604,0.07023930549621582
Wed Jan  6 12:22:08 2021,1609964528.7519338,1204.69,0.07024431228637695
Wed Jan  6 12:22:09 2021,1609964529.8260074,1204.506,0.07023358345031738
Wed Jan  6 12:22:10 2021,1609964530.8999872,1204.555,0.0702364444732666
Wed Jan  6 12:22:11 2021,1609964531.9740782,1204.543,0.0702357292175293
Wed Jan  6 12:22:13 2021,1609964533.0481775,1204.629,0.07024073600769043
Wed Jan  6 12:22:14 2021,1609964534.1222315,1204.772,0.07024908065795898
Wed Jan  6 12:22:15 2021,1609964535.1963391,1204.792,0.07025027275085449
Wed Jan  6 12:22:16 2021,1609964536.2704709,1204.719,0.07024598121643066
Wed Jan  6 12:22:17 2021,1609964537.344613,1204.547,0.0702359676361084
Wed Jan  6 12:22:18 2021,1609964538.4186745,1204.759,0.07024836540222168
Wed Jan  6 12:22:19 2021,1609964539.4926968,1204.706,0.07024526596069336
Wed Jan  6 12:22:20 2021,1609964540.5665398,1204.714,0.07024574279785156
Wed Jan  6 12:22:21 2021,1609964541.6406407,1204.739,0.07024717330932617
Wed Jan  6 12:22:22 2021,1609964542.7148228,1204.804,0.0702509880065918
Wed Jan  6 12:22:23 2021,1609964543.7888715,1204.236,0.07021784782409668
Wed Jan  6 12:22:24 2021,1609964544.8629951,1204.788,0.07025003433227539
Wed Jan  6 12:22:25 2021,1609964545.9370852,1204.543,0.0702357292175293
Wed Jan  6 12:22:27 2021,1609964547.0112646,1204.71,0.07024550437927246
Wed Jan  6 12:22:28 2021,1609964548.08544,1204.702,0.07024502754211426
Wed Jan  6 12:22:29 2021,1609964549.1595113,1204.694,0.07024455070495605
Wed Jan  6 12:22:30 2021,1609964550.2335973,1204.616,0.07024002075195312
Wed Jan  6 12:22:31 2021,1609964551.3076737,1204.608,0.07023954391479492
Wed Jan  6 12:22:32 2021,1609964552.381761,1204.706,0.07024526596069336
Wed Jan  6 12:22:33 2021,1609964553.455764,1204.535,0.0702352523803711
Wed Jan  6 12:22:34 2021,1609964554.529721,1204.759,0.07024836540222168
Wed Jan  6 12:22:35 2021,1609964555.6038632,1205.622,0.07029867172241211
Wed Jan  6 12:22:36 2021,1609964556.677997,1204.841,0.07025313377380371
Wed Jan  6 12:22:37 2021,1609964557.7520623,1204.862,0.07025432586669922
Wed Jan  6 12:22:38 2021,1609964558.8261025,1204.764,0.07024860382080078
Wed Jan  6 12:22:39 2021,1609964559.9001791,1204.931,0.07025837898254395
Wed Jan  6 12:22:40 2021,1609964560.9743447,1204.845,0.07025337219238281
Wed Jan  6 12:22:42 2021,1609964562.048382,1204.759,0.07024836540222168
Wed Jan  6 12:22:43 2021,1609964563.122539,1204.661,0.07024264335632324
Wed Jan  6 12:22:44 2021,1609964564.196626,1204.727,0.07024645805358887
Wed Jan  6 12:22:45 2021,1609964565.2708197,1204.788,0.07025003433227539
Wed Jan  6 12:22:46 2021,1609964566.3449366,1204.768,0.07024884223937988
Wed Jan  6 12:22:47 2021,1609964567.4189982,1204.845,0.07025337219238281
Wed Jan  6 12:22:48 2021,1609964568.4931483,1204.849,0.07025361061096191
Wed Jan  6 12:22:49 2021,1609964569.567508,1204.882,0.07025551795959473
Wed Jan  6 12:22:50 2021,1609964570.641611,1204.898,0.07025647163391113
Wed Jan  6 12:22:51 2021,1609964571.7157423,1204.964,0.07026028633117676
Wed Jan  6 12:22:52 2021,1609964572.7899802,1204.817,0.0702517032623291
Wed Jan  6 12:22:53 2021,1609964573.864261,1204.894,0.07025623321533203
Wed Jan  6 12:22:54 2021,1609964574.9383965,1204.87,0.07025480270385742
Wed Jan  6 12:22:56 2021,1609964576.0126708,1205.05,0.07026529312133789
Wed Jan  6 12:22:57 2021,1609964577.0868433,1204.907,0.07025694847106934
Wed Jan  6 12:22:58 2021,1609964578.1610842,1204.87,0.07025480270385742
Wed Jan  6 12:22:59 2021,1609964579.2352567,1204.956,0.07025980949401855
Wed Jan  6 12:23:00 2021,1609964580.3295841,1204.964,0.07026028633117676
Wed Jan  6 12:23:01 2021,1609964581.4038112,1205.07,0.0702664852142334
Wed Jan  6 12:23:02 2021,1609964582.477985,1204.956,0.07025980949401855
Wed Jan  6 12:23:03 2021,1609964583.5518599,1205.001,0.07026243209838867
Wed Jan  6 12:23:04 2021,1609964584.625832,1204.747,0.07024765014648438
Wed Jan  6 12:23:05 2021,1609964585.6999938,1205.087,0.0702674388885498
Wed Jan  6 12:23:06 2021,1609964586.7742002,1205.099,0.07026815414428711
Wed Jan  6 12:23:07 2021,1609964587.8483806,1205.132,0.07027006149291992
Wed Jan  6 12:23:08 2021,1609964588.9224305,1204.931,0.07025837898254395
Wed Jan  6 12:23:09 2021,1609964589.9964108,1205.054,0.07026553153991699
Wed Jan  6 12:23:11 2021,1609964591.0705256,1205.062,0.0702660083770752
Wed Jan  6 12:23:12 2021,1609964592.1446962,1205.07,0.0702664852142334
Wed Jan  6 12:23:13 2021,1609964593.218935,1205.029,0.07026410102844238
Wed Jan  6 12:23:14 2021,1609964594.2930677,1205.148,0.07027101516723633
Wed Jan  6 12:23:15 2021,1609964595.3671787,1205.082,0.0702672004699707
Wed Jan  6 12:23:16 2021,1609964596.4413164,1205.078,0.0702669620513916
Wed Jan  6 12:23:17 2021,1609964597.5155468,1205.148,0.07027101516723633
Wed Jan  6 12:23:18 2021,1609964598.589682,1205.095,0.07026791572570801
Wed Jan  6 12:23:19 2021,1609964599.663861,1203.402,0.07016921043395996
Wed Jan  6 12:23:20 2021,1609964600.7379534,1205.07,0.0702664852142334
Wed Jan  6 12:23:21 2021,1609964601.8120944,1205.16,0.07027173042297363
Wed Jan  6 12:23:22 2021,1609964602.886366,1205.095,0.07026791572570801
Wed Jan  6 12:23:23 2021,1609964603.9604533,1204.96,0.07026004791259766
Wed Jan  6 12:23:25 2021,1609964605.0345032,1205.266,0.07027792930603027
Wed Jan  6 12:23:26 2021,1609964606.1087015,1205.201,0.07027411460876465
Wed Jan  6 12:23:27 2021,1609964607.1829185,1205.193,0.07027363777160645
Wed Jan  6 12:23:28 2021,1609964608.257132,1204.972,0.07026076316833496
Wed Jan  6 12:23:29 2021,1609964609.3312173,1205.205,0.07027435302734375
Wed Jan  6 12:23:30 2021,1609964610.4053183,1205.258,0.07027745246887207
Wed Jan  6 12:23:31 2021,1609964611.47964,1205.156,0.07027149200439453
Wed Jan  6 12:23:32 2021,1609964612.5536828,1205.095,0.07026791572570801
Wed Jan  6 12:23:33 2021,1609964613.627822,1205.16,0.07027173042297363
Wed Jan  6 12:23:34 2021,1609964614.7019513,1205.242,0.07027649879455566
Wed Jan  6 12:23:35 2021,1609964615.776019,1205.021,0.07026362419128418
Wed Jan  6 12:23:36 2021,1609964616.849996,1205.074,0.0702667236328125
Wed Jan  6 12:23:37 2021,1609964617.924166,1205.123,0.07026958465576172
Wed Jan  6 12:23:38 2021,1609964618.9983125,1205.066,0.0702662467956543
Wed Jan  6 12:23:40 2021,1609964620.0724077,1205.078,0.0702669620513916
Wed Jan  6 12:23:41 2021,1609964621.1464076,1205.042,0.07026481628417969
Wed Jan  6 12:23:42 2021,1609964622.2205405,1205.271,0.07027816772460938
Wed Jan  6 12:23:43 2021,1609964623.2945614,1204.956,0.07025980949401855
Wed Jan  6 12:23:44 2021,1609964624.3686724,1205.271,0.07027816772460938
Wed Jan  6 12:23:45 2021,1609964625.4427464,1205.091,0.0702676773071289
Wed Jan  6 12:23:46 2021,1609964626.5168936,1205.074,0.0702667236328125
Wed Jan  6 12:23:47 2021,1609964627.591076,1205.136,0.07027029991149902
Wed Jan  6 12:23:48 2021,1609964628.6652024,1205.25,0.07027697563171387
Wed Jan  6 12:23:49 2021,1609964629.739376,1205.078,0.0702669620513916
Wed Jan  6 12:23:50 2021,1609964630.8136148,1205.16,0.07027173042297363
Wed Jan  6 12:23:51 2021,1609964631.8877733,1205.275,0.07027840614318848
